URL,Venue Name,Guest Capacity,Contact,Location,Highlights
https://www.wedding-spot.com/venue/2096/oceana-restaurant/,Oceana Restaurant,150,212-759-5989,"120 West 49th Street New York, NY 10020","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8720/mables-smokehouse-banquet-hall/,Mables Smokehouse & Banquet Hall,120,718-218-6655,"44 Berry Street Brooklyn, NY 11211","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8709/midnights/,Midnights,65,714-234-5866,"149 North 6th Street Brooklyn, NY 11249","Indoor and outdoor spaces, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/15719/le-district/,Le District,500,,"225 Liberty Street New York, NY 10281",
https://www.wedding-spot.com/venue/16458/tribeca-grill/,Tribeca Grill,300,,"375 Greenwich Street New York, NY 10013",
https://www.wedding-spot.com/venue/815/terrain-at-styers/,Terrain at Styers,110,610-459-6035,"914 Baltimore Pike Glen Mills, PA 19342","Award winner, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/1425/del-posto/,Del Posto,220,646-278-0800,"85 10th Avenue New York, NY 10011","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1430/bohemian-benevolent-and-literary-association/,Bohemian Benevolent and Literary Association,300,212-988-1733,"321 East 73rd Street New York, NY 10021","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/284/roulette/,Roulette,150,917-267-0370 ext  303,"509 Atlantic Avenue Brooklyn, NY 11217",BYO
https://www.wedding-spot.com/venue/8600/amarachi/,Amarachi,100,646-641-4510,"189 Bridge Street Brooklyn, NY 11201",Valet parking
https://www.wedding-spot.com/venue/8878/the-jewish-museum/,The Jewish Museum,250,212-423-3216,"1109 5th Avenue New York, NY 10128","BYO, Valet parking"
https://www.wedding-spot.com/venue/814/delta-hotel-philadelphia-airport/,Delta Hotel Philadelphia Airport,350,610-521-5900,"500 Stevens Drive Philadelphia, PA 19113","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3476/philadelphia-airport-marriott/,Philadelphia Airport Marriott,1000,215-492-6793,"One Arrivals Road Terminal B Philadelphia, PA 19153","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2449/pera-mediterranean-brasserie/,Pera Mediterranean Brasserie,150,212-878-6306,"303 Madison Avenue New York, NY 10017",Valet parking
https://www.wedding-spot.com/venue/8335/sazon/,Sazon,120,212-406-1900,"105 Reade Street New York, NY 10013",Valet parking
https://www.wedding-spot.com/venue/1602/knitting-factory-brooklyn/,Knitting Factory Brooklyn,125,347-529-6696,"361 Metropolitan Avenue Brooklyn, NY 11211",Valet parking
https://www.wedding-spot.com/venue/2622/bouley-at-home/,Bouley at Home,60,917-237-3205,"31 West 21st Street New York, NY 10010","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8585/e-e-grill-house/,E&E Grill House,120,212-505-9909,"233 West 49th Street Between Broadway & 8th Ave New York, NY 10019","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13605/banquet-hall/,Banquet Hall,130,917-765-9616,"Private Estate Address withheld for privacy Brooklyn, NY 11024",Valet parking
https://www.wedding-spot.com/venue/8857/onegin/,Onegin,120,212-924-8001,"391 Sixth Avenue New York, NY 10014",Valet parking
https://www.wedding-spot.com/venue/13761/gotham-bar-and-grill/,Gotham Bar and Grill,140,212-620-4020,"12 East 12th Street New York, NY 10003","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13603/cocktail-hall/,Cocktail Hall,150,917-765-9616,"Private Estate Address withheld for privacy Brooklyn, NY 11024",Valet parking
https://www.wedding-spot.com/venue/11254/arena-event-space/,Arena Event Space,120,212-278-0988,"135 West 41st Street New York, NY 10036",
https://www.wedding-spot.com/venue/17122/cambria-hotel-philadelphia-downtown-center-city/,Cambria Hotel Philadelphia Downtown - Center City,500,215-732-5500,"219 South Broad Street Philadelphia, PA 19107",
https://www.wedding-spot.com/venue/4198/lutheran-church-of-the-good-shepherd/,Lutheran Church of the Good Shepherd,200,610-384-2035,"107 South 17th Avenue Coatesville, PA 19320",
https://www.wedding-spot.com/venue/11583/slc-conference-center/,SLC Conference Center,100,212-244-8888,"15 West 39th Street New York, NY 10018",Rentals included
https://www.wedding-spot.com/venue/1717/east-midwood-jewish-center/,East Midwood Jewish Center,900,718-338-3800,"1625 Ocean Avenue Brooklyn, NY 11230","BYO, Valet parking"
https://www.wedding-spot.com/venue/10232/lugo-cucina-italiana/,Lugo Cucina Italiana,300,212-244-8866,"1 Pennsylvania Plaza New York, NY 10119",
https://www.wedding-spot.com/venue/13609/auditorium/,Auditorium,850,917-765-9616,"Private Estate Address withheld for privacy Brooklyn, NY 11024",Valet parking
https://www.wedding-spot.com/venue/9296/freds-at-barneys-new-york/,Freds at Barneys New York,170,212-833-2207,"660 Madison Avenue, 9th Floor New York, NY 10011","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/818/heritage-ballrooms/,Heritage Ballrooms,200,610-522-1100,"2107 MacDade Boulevard Holmes, PA 19043","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/18098/hilton-garden-inn-new-york-tribeca/,Hilton Garden Inn New York/Tribeca,500,646-833-1934,"39 Avenue of the Americas New York, NY 10013","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/10230/american-cut-tribeca/,American Cut Tribeca,250,212-244-8866,"363 Greenwich Street New York, NY 10013",
https://www.wedding-spot.com/venue/9881/sister-cities-park/,Sister Cities Park,600,,"210 North 18th Street Philadelphia, PA 19103","BYO, Valet parking"
https://www.wedding-spot.com/venue/8617/park-lane-hotel/,Park Lane Hotel,100,212-521-6210,"36 Central Park South New York, NY 10019","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/10229/american-cut-midtown/,American Cut Midtown,250,212-244-8866,"109 East 56th Street New York, NY 10022",
https://www.wedding-spot.com/venue/286/delmonicos-restaurant/,Delmonico's Restaurant,550,212-509-9464,"56 Beaver Street New York, NY 10004","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1331/cedar-lake/,Cedar Lake,299,212-244-0015,"547 W 26th Street New York, NY 10001","BYO, Valet parking"
https://www.wedding-spot.com/venue/3448/celebration-inc/,Celebration Inc.,70,718-404-8333,"347 5th Avenue #906 New York, NY 10016","BYO, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3420/harrahs-philadelphia-casino-and-racetrack/,Harrah's Philadelphia Casino and Racetrack,3000,267-924-0459,"777 Harrah's Blvd Chester, PA 19013","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12874/1756-uwchlan-meeting-house/,1756 Uwchlan Meeting House,75,610-363-9726,"5 North Village Avenue Lionville, PA 19353","BYO, Valet parking"
https://www.wedding-spot.com/venue/11698/anthony-wayne-house/,Anthony Wayne House,260,610-213-3097,"2049 Waynesborough Road Paoli, PA 19301","BYO, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/3613/the-washington-at-historic-yellow-springs/,The Washington at Historic Yellow Springs,150,610-827-7414 ext  15,"1701 Art School Road Chester Springs, PA 19425","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3495/sand-castle-winery/,Sand Castle Winery,100,610-294-8303,"755 River Road Erwinna, PA 18920","Award winner, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/282/bourne-mansion/,Bourne Mansion,290,,"500 Montauk Highway Oakdale, NY 11769","3x award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/8654/brooklyn-art-library/,Brooklyn Art Library,90,718-388-7941,"28 Frost Street Brooklyn, NY 11211","BYO, Valet parking"
https://www.wedding-spot.com/venue/13592/lakeside-brooklyn/,Lakeside Brooklyn,800,718-462-0010 ext  316,"171 East Drive Brooklyn, NY 11225","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3421/powel-house-garden/,Powel House & Garden,100,215-880-4150,"244 South 3rd Street Philadelphia, PA 19106","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/11890/the-inn-at-grace-winery/,The Inn at Grace Winery,140,610-459-4711,"50 Sweetwater Road Glen Mills, PA 19342","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/863/penn-museum/,Penn Museum,1000,215-898-3024,"3260 South Street Philadelphia, PA 19104","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/2151/st-bartholomews-church/,St. Bartholomew's Church,1000,212-378-0246,"325 Park Avenue New York, NY 10022","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9254/danfords-hotel-marina-spa-port-jefferson/,"Danfords Hotel, Marina & Spa, Port Jefferson",165,631-928-5200 ext  150,"25 East Broadway Port Jefferson, NY 11777","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9846/house-of-yes/,House of Yes,600,516-351-7331,"2 Wyckoff Avenue Brooklyn, NY 11237",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/11795/one-un-new-york/,ONE UN New York,200,212-758-1234,"1 United Nations Plaza New York, NY 10017",Rentals included
https://www.wedding-spot.com/venue/12109/lombardis-on-the-bay/,Lombardi's On The Bay,180,631-654-8997,"600 South Ocean Avenue Patchogue, NY 11772","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11822/monarch-rooftop-indoor-lounge/,Monarch Rooftop & Indoor Lounge,150,917-605-0363,"71 West 35th Street New York, NY 10001","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3092/crossing-vineyards-winery/,Crossing Vineyards & Winery,185,215-493-6500 ext  27,"1853 Wrightstown Road Newtown, PA 18940","Award winner, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/3060/appleford-estate/,Appleford Estate,200,610-527-4280,"770 Mount Moro Road Villanova, PA 19085","Award winner, BYO, Valet parking"
https://www.wedding-spot.com/venue/1912/glasshouse-chelsea/,Glasshouse Chelsea,150,551-574-3194,"545 West 25th Street New York, NY 10001",Valet parking
https://www.wedding-spot.com/venue/5596/brookside-country-club/,Brookside Country Club,225,484-224-5488,"901 Willow Lane Macungie, PA 18062","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14595/image/,IMAGE,120,917-449-2084,"1501 Broadway Brooklyn, NY 11221","BYO, Valet parking"
https://www.wedding-spot.com/venue/9069/green-wood-cemetery-not-accepting-any-bookings-as-of-now/,Green-wood Cemetery( Not accepting any bookings as of now),110,718-768-7300,"Historic Chapel 500 25th Street Brooklyn, NY 11232",Valet parking
https://www.wedding-spot.com/venue/5078/cipriani-wall-street/,Cipriani Wall Street,900,646-723-0826,"55 Wall Street New York, NY 10005","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/867/spring-mill-manor/,Spring Mill Manor,500,215-675-6000 ext  49,"171 Jacksonville Road Ivyland, PA 18974","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3093/the-club-at-shannondell/,The Club at Shannondell,180,610-382-9300,"2750 Egypt Road Audubon, PA 19403","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2752/lands-end/,Land's End,324,631-589-1888,"80 Browns River Road Sayville, NY 11782","Award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/13093/gelso-grand/,Gelso & Grand,110,212-226-1600,"186 Grand Street New York, NY 10013","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12214/brooklyn-society-for-ethical-culture/,Brooklyn Society for Ethical Culture,150,347-252-6677,"53 Prospect Park West Brooklyn, NY 11215","BYO, Valet parking"
https://www.wedding-spot.com/venue/5249/the-vander-ende-onderdonk-house/,The Vander Ende - Onderdonk House,160,917-596-8997,"18-20 Flushing Avenue Ridgewood, NY 11385","BYO, Valet parking"
https://www.wedding-spot.com/venue/3050/maggianos-king-of-prussia-banquets/,Maggiano's King of Prussia Banquets,140,610-992-3322,"King of Prussia Mall 205 Mall Boulevard King of Prussia, PA 19406","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3091/shana-heidorn/,Shana Heidorn,400,215-574-3574,"1919 E Passyunk Ave. Philadelphia, PA 19148","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/11104/tyler-gardens/,Tyler Gardens,350,215-860-1859,"275 Swamp Road Newtown, PA 18940","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/799/bear-creek-mountain-resort/,Bear Creek Mountain Resort,250,866-754-2822,"101 Doe Mountain Lane Macungie, PA 18062","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/819/maggios-ballroom-at-hampton-square/,Maggio's Ballroom at Hampton Square,200,215-364-4983,"400 Second Street Pike Southampton, PA 18966","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/844/mansion-at-timber-point/,Mansion at Timber Point,250,,"398 Great River Road Great River, NY 11739","2x award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/827/independence-seaport-museum/,Independence Seaport Museum,270,609-784-2554,"211 South Columbus Boulevard Philadelphia, PA 19106","Award winner, Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3409/philadelphia-cricket-club/,Philadelphia Cricket Club,325,215-247-6001 ext  210,"415 West Willow Grove Ave Philadelphia, PA 19118","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/6396/the-woods/,The Woods,100,914-610-0150,"48 South 4th Street Brooklyn, NY 11249","Indoor and outdoor spaces, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/5681/brooklyn-grange-farm/,Brooklyn Grange Farm,100,347-670-3660,"63 Flushing Avenue Building #3 - Roof Brooklyn, NY 11205","BYO, Valet parking"
https://www.wedding-spot.com/venue/4202/great-bear-golf-club/,Great Bear Golf Club,150,570-223-2000 ext  23,"1 Great Bear Court East Stroudsburg, PA 18302","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/843/radley-run-country-club/,Radley Run Country Club,200,610-793-1660 ext  230,"1100 Country Club Road West Chester, PA 19382","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/795/flourtown-country-club/,Flourtown Country Club,325,215-233-1550 ext  105,"150 McCloskey Road Flourtown, PA 19031","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11012/tavern-on-the-green/,Tavern on The Green,400,646-378-2627,"Central Park West & 67th Street New York, NY 10023","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/1342/harbor-links-golf-course/,Harbor Links Golf Course,300,516-767-4810,"1 Fairway Drive Port Washington, NY 11050","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/3907/the-notary-hotel-autograph-collection/,"The Notary Hotel, Autograph Collection",250,215-832-3044,"21 North Juniper Street Philadelphia, PA 19107","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/10059/brooklyn-ballroom/,Brooklyn Ballroom,150,917-569-0145,"1065 Pacific Street Brooklyn, NY 11238",BYO
https://www.wedding-spot.com/venue/6134/riverview-country-club/,Riverview Country Club,200,610-559-9700,"1 Riverview Place Easton, PA 18040","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8025/peddlers-village/,Peddler's Village,200,215-794-4078,"54A Peddler's Village Lahaska, PA 18931","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3553/la-luna-banquet-hall/,La Luna Banquet Hall,250,215-633-8395,"4610 Bensalem Boulevard Bensalem, PA 19020","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2351/shop-studios/,Shop Studios,400,212-245-6154,"528 W 39th Street New York, NY 10018","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/236/stonebridge-country-club/,Stonebridge Country Club,320,,"2000 Raynors Way Smithtown, NY 11787","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/10024/marine-park-golf-course/,Marine Park Golf Course,500,718-252-4625,"2880 Flatbush Avenue Brooklyn, NY 11234",Valet parking
https://www.wedding-spot.com/venue/1501/philadelphia-marriott-downtown/,Philadelphia Marriott Downtown,1500,215-625-6040,"1201 Market Street Philadelphia, PA 19107","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/267/daniel/,DANIEL,140,212-933-5261,"60 East 65th Street New York, NY 10065","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8601/rucola/,Rucola,60,718-576-3209,"190 Dean St Brooklyn, NY 11217","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/10019/camp-kweebec/,Camp Kweebec,300,610-667-2123,"157 Game Farm Road Schwenksville, PA 19473","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/3317/wayne-art-center/,Wayne Art Center,250,610-688-3553 ext  215,"413 Maplewood Avenue Wayne, PA 19087","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3264/the-algonquin-hotel-times-square/,The Algonquin Hotel Times Square,70,212-840-6800,"w 10036 59 West 44th Street New York, NY 10036","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13573/arte-caf/,Arte Café,200,646-858-3300,"106 West 73rd Street New York, NY 10023","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1964/pera-soho/,Pera Soho,150,212-878-6305,"54 Thompson Street New York, NY 10012","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/6600/reading-country-club/,Reading Country Club,250,,"5311 Perkiomen Avenue Reading, PA 19606","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/12107/the-bucks-club/,The Bucks Club,200,215-343-0350 ext  107,"2600 York Road Jamison, PA 18929","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1683/ellis-island-statue-of-liberty/,Ellis Island & Statue of Liberty,600,212-344-0996,"Ellis Island Jersey City, NY 07305","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14766/tuffet/,Tuffet,75,718-388-7434,"286 Graham Avenue Brooklyn, NY 11211","Rehearsal dinner and bridal shower, Valet parking"
https://www.wedding-spot.com/venue/5923/del-friscos-double-eagle-steak-house-philadelphia/,Del Frisco's Double Eagle Steak House Philadelphia,200,215-246-0533,"1426 Chestnut State Suite 28 Philadelphia, PA 19102",Valet parking
https://www.wedding-spot.com/venue/9954/camp-green-lane/,Camp Green Lane,300,215-234-9211 ext  201,"249 Camp Green Lane Road Green Lane, PA 18054","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/3654/national-museum-of-american-jewish-history/,National Museum of American Jewish History,350,610-858-3008,"101 South Independence Mall East Philadelphia, PA 19106","BYO, Valet parking"
https://www.wedding-spot.com/venue/275/center-for-brooklyn-history-bookings-paused-till-march-2023/,Center for Brooklyn History (BOOKINGS PAUSED TILL MARCH 2023),200,718-230-2160,"128 Pierrepont Street Brooklyn, NY 11201","Award winner, Rehearsal dinner and bridal shower, BYO"
https://www.wedding-spot.com/venue/5367/hyatt-centric-wall-street-new-york/,Hyatt Centric Wall Street New York,220,212-590-1234,"75 Wall Street New York, NY 10005","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4258/chestnut-hill-college/,Chestnut Hill College,144,215-248-7146,"9601 Germantown Avenue Philadelphia, PA 19118","Indoor and outdoor spaces, BYO, Rentals included"
https://www.wedding-spot.com/venue/1739/park-avenue-winter/,Park Avenue Winter,50,212-838-2061 ext  2326,"360 Park Avenue South New York, NY 10010","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5537/melrose-ballroom/,Melrose Ballroom,800,718-255-6921,"36-08 33rd Street Long Island City, NY 11106","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/3294/don-coqui-astoria/,Don Coqui Astoria,120,718-274-7474,"28-18 31st Street Astoria, NY 11102",Valet parking
https://www.wedding-spot.com/venue/1480/metropolitan-pavilion/,Metropolitan Pavilion,800,,"125 West 18th Street New York, NY 10011","Award winner, Valet parking"
https://www.wedding-spot.com/venue/1814/central-park-zoo/,Central Park Zoo,300,718-741-3836,"64th Street and 5th Avenue New York, NY 10021","BYO, Valet parking"
https://www.wedding-spot.com/venue/3646/the-empress-room/,The Empress Room,300,610-666-8112,"1489 Dekalb Pike Blue Bell, PA 19422","BYO, Valet parking"
https://www.wedding-spot.com/venue/3370/miller-symphony-hall/,Miller Symphony Hall,1098,610-432-7961 ext  112,"23 N 6th Street Allentown, PA 18101",Valet parking
https://www.wedding-spot.com/venue/2380/new-york-marble-cemetery/,New York Marble Cemetery,150,516-922-7345,"Old Iron Gate Adjacent to #43 2nd Ave New York, NY 10003","BYO, Valet parking"
https://www.wedding-spot.com/venue/3422/embassy-suites-philadelphia-airport/,Embassy Suites Philadelphia Airport,300,215-796-6015,"9000 Bartram Avenue Philadelphia, PA 19153","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8645/kimoto-rooftop/,Kimoto Rooftop,250,917-960-2688,"216 Duffield Street Brooklyn, NY 11201","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3929/four-points-by-sheraton-philadelphia-northeast/,Four Points by Sheraton Philadelphia Northeast,120,267-350-6011,"9461 Roosevelt Boulevard Philadelphia, PA 19114","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/555/gansevoort-park-avenue/,Gansevoort Park Avenue,120,646-380-5260,"420 Park Avenue South New York, NY 10016","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/4847/childrens-museum-of-the-arts-new-york/,Children's Museum of the Arts New York,250,917-409-1209,"103 Charlton Street New York, NY 10014","BYO, Valet parking"
https://www.wedding-spot.com/venue/3886/ash-mill-farm-bed-breakfast/,Ash Mill Farm Bed & Breakfast,225,215-794-4319,"5358 York Road Holicong, PA 18928","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/2483/the-altman-building/,The Altman Building,500,212-217-1206,"135 W 18th Street New York, NY 10011",Valet parking
https://www.wedding-spot.com/venue/793/sheraton-great-valley/,Sheraton Great Valley,200,610-280-2592,"707 East Lancaster Avenue Frazer, PA 19355","Accommodation offered, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12110/villa-lombardis/,Villa Lombardi's,1200,631-471-6609,"877 Main Street Holbrook, NY 11741","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3652/green-valley-chateau/,Green Valley Chateau,300,610-685-3900 ext  408,"150 Green Valley Road Sinking Spring, PA 19608","Indoor and outdoor spaces, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/8674/8th-hill-inspired-mediterranean-cuisine/,8th Hill Inspired Mediterranean Cuisine,120,212-331-0313,"359 Columbus Avenue New York, NY 10024","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14197/the-shelburne-hotel-suites/,The Shelburne Hotel & Suites,100,646-424-2621,"303 Lexington Avenue New York, NY 10016","Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/900/pyramid-club/,Pyramid Club,150,215-979-3128,"1735 Market Street Philadelphia, PA 19103","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3332/hilton-philadelphia-at-penns-landing/,Hilton Philadelphia at Penn's Landing,500,215-521-6524,"201 S. Christopher Columbus Blvd. Philadelphia, PA 19106",
https://www.wedding-spot.com/venue/8649/route-66-smokehouse/,Route 66 Smokehouse,180,212-943-1602,"46 Stone Street New York, NY 10004","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/6195/fort-mifflin-on-the-delaware/,Fort Mifflin on the Delaware,300,215-685-4168,"82 Fort Mifflin Road Philadelphia, PA 19153","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/3467/blacklake-room/,Blacklake Room,230,215-676-3596,"2706 Blacklake Place Philadelphia, PA 19154","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8642/hill-and-dale/,Hill and Dale,100,646-558-3219,"115 Allen Street New York, NY 10002","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3968/doubletree-by-hilton-philadelphia-center-city/,DoubleTree By Hilton Philadelphia Center City,350,215-893-1660,"237 South Broad Street Philadelphia, PA 19107","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4199/lazaretto-ballroom/,Lazaretto Ballroom,300,484-494-5060,"99 Wanamaker Avenue Essington, PA 19029","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4589/charlie-palmer-at-the-knick/,Charlie Palmer at The Knick,250,212-204-4980,"6 Times Square New York, NY 10036","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/266/bat-haus/,Bat Haus,100,917-865-8660,"279 Starr Street Brooklyn, NY 11237","BYO, Valet parking"
https://www.wedding-spot.com/venue/8655/brooklyn-party-space/,Brooklyn Party Space,85,917-569-0145,"Dean Street Brooklyn, NY 11238","BYO, Valet parking"
https://www.wedding-spot.com/venue/1774/54-below/,54 Below,200,212-302-5559 ext  114,"254 West 54th Street New York, NY 10019","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4010/hilton-garden-inn-philadephia-fort-washington/,Hilton Garden Inn Philadephia/Fort Washington,150,215-646-4637 ext  105,"530 Pennsylvania Avenue Fort Washington, PA 19034","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1817/prospect-park-zoo/,Prospect Park Zoo,200,718-741-3836,"95 Prospect Park West Brooklyn, NY 11215","BYO, Valet parking"
https://www.wedding-spot.com/venue/5077/cipriani-25-broadway/,Cipriani 25 Broadway,850,646-300-8159,"25 Broadway New York, NY 10004","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1486/spring-hollow-golf-club/,Spring Hollow Golf Club,180,610-948-5566,"3350 Schuylkill Road Spring City, PA 19475","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11747/valbella/,Valbella,300,212-645-7777 ext  8,"421 West 13th Street New York, NY 10014",Rentals included
https://www.wedding-spot.com/venue/11677/the-kimberly-hotel/,The Kimberly Hotel,250,212-702-1685,"145 East 50th Street New York, NY 10022","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/8326/museum-of-jewish-heritage/,Museum of Jewish Heritage,250,646-437-4206,"36 Battery Place New York, NY 10280","BYO, Valet parking"
https://www.wedding-spot.com/venue/5429/bedford-stuyvesant-restoration-plaza/,Bedford Stuyvesant Restoration Plaza,250,,"1368 Fulton Street Brooklyn, NY 11216","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/12594/hotel-on-rivington/,Hotel On Rivington,70,212-475-2600,"107 Rivington Street New York, NY 10002","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/6275/nscda-pa/,NSCDA PA,120,215-735-6737,"1630 Latimer Street Philadelphia, PA 19103","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/5076/cipriani-42nd-street/,Cipriani 42nd Street,850,646-723-0826,"110 East 42nd Street New York, NY 10017","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1605/edison-ballroom/,Edison Ballroom,380,212-201-7650,"240 West 47th Street New York, NY 10036","Award winner, Rentals included, Valet parking"
